input,output
ग्रंथों पौराणक पौराणिक इस ेमं ुंड की प्राचीनता का उल्लेख है। ाजाता पर काल मृत्यु प्राप्तक के प्रेत योि मु्कति के लिए श्परा् के किया जाता है। यहां के बाद ही गा में किया गय श्राद्धन भगवान व्यक्तहियों पहाुंचता हरै,पौराणिक ग्रंथों में इस कुंड की प्राचीनता का उल्लेख है। यहां पर अकाल मृत्यु प्राप्त व्यक्तियों के प्रेत योनि से मुक्ति के लिए श्राद्ध किया जाता है। यहां के बाद ही गया में किया गया श्राद्ध भगवान तक पहुंचता है।
"मुंबई. खूब लॉकडाउन (Lockdown) के दौरान टीवी पर ‘रामायण’ ‘महाभारत (Mahabharata)’ का ही क्रेज है. सोशल मीडिया (Social Media) पर इन और दिनों ‘रामायण’ ‘महाभारत’ किस्सों के के साथ सीन मीम्स बन रहे ‘महाभारत (Social हैं. इन का सीरियल्स क्रेज अब भी लोगों के वैसा बीच ही है, जैसे पहले हुआ करता हाल ही में रामायण के लक्ष्मण पर सोशल मीडिया पर खूब मीम्स बनें और भी वायरल 'महाभारत' हुए. अब में दर्शकों ने कुछ ऐसा देखा, जिसके सोशल बाद मीडिया पर एक चर्चे शुरू हो गए. हाल ही सोशल में वायरल फैन्स को यकीन नहीं हुआ उन्हें के एपिसोड के हैं. सीन एक 'कूलर' में नजर गया.","मुंबई. लॉकडाउन (Lockdown) के दौरान टीवी पर ‘रामायण’ और ‘महाभारत (Mahabharata)’ का क्रेज है. सोशल मीडिया (Social Media) पर इन दिनों ‘रामायण’ और ‘महाभारत’ के किस्सों के साथ मीम्स बन रहे हैं. इन सीरियल्स का क्रेज अब भी लोगों के बीच वैसा ही है, जैसे पहले हुआ करता था. हाल ही में रामायण के लक्ष्मण पर सोशल मीडिया पर खूब मीम्स बनें और वायरल भी हुए. अब 'महाभारत' में दर्शकों ने कुछ ऐसा देखा, जिसके बाद सोशल मीडिया पर चर्चे शुरू हो गए. हाल ही में फैन्स को यकीन नहीं हुआ जब उन्हें एपिसोड के एक सीन में 'कूलर' नजर आ गया."
वही बिहार आकी निीश सरकार पर भी सवाल करते हुए उन्होंने हा कि ीकबते दिों बक्स औरमस ्तपुर मंे दो अ्ञातम हलाओं के साथ बलत्कर कर उनहें जला देने की घटना पर बिहार पहुलि भी आरोपियों को हैदराबाद की तर्ज पर साज देगी?,वही बिहार की नितीश सरकार पर भी सवाल करते हुए उन्होंने कहा कि बीते दिनों बक्सर और समस्तीपुर में दो अज्ञात महिलाओं के साथ बलात्कार कर उन्हें जला देने की घटना पर बिहार पुलिस भी आरोपियों को हैदराबाद की तर्ज पर सजा देगी?
"नेपाल ललितपुर छात्र के उपाध्याय में 20-22 अप्रैल 2018 को स्वर्ण दक्षिण एशियाई जूडो चैंपियनशिप का 2018 आयोजन गया छात्र था। इस प्रतियोगिता में भारतीय के का टीम में दीनदयाल उपाध्याय गोरखपुर स्वर्ण विश्वविद्यालय के श्री गुरुकुल पी. जी. कॉलेज ददरी, बड़हलगंज के ए. बी. तृतीय वर्ष के छात्र एशियाई विजय कुमार यादव शामिल भी थे। उन्होंने प्रतियोगिता में 60 किलो ग्राम में स्वर्ण पदक जीतकर विश्वविद्यालय एवं देश नाम किया है।","नेपाल के ललितपुर में 20-22 अप्रैल 2018 को 8वीं दक्षिण एशियाई जूडो चैंपियनशिप 2018 का आयोजन किया गया था। इस प्रतियोगिता में भारतीय टीम में दीनदयाल उपाध्याय गोरखपुर विश्वविद्यालय के श्री गुरुकुल पी. जी. कॉलेज ददरी, बड़हलगंज के बी. ए. तृतीय वर्ष के छात्र विजय कुमार यादव भी शामिल थे। उन्होंने इस प्रतियोगिता में 60 किलो ग्राम वजन वर्ग में स्वर्ण पदक जीतकर विश्वविद्यालय एवं देश का नाम रोशन किया है।"
"अंकुरित अनाज में उच्च मात्रा में तत्व पोषक मौजूद हैं। इनमें क्लोरोफिल, ए, बी, सी, और के, डी फॉस्फोरस, पोटैशियम,मैग्नीशियम, आयरन उच्च जैसे खनिज पाए जाते हैं।","अंकुरित अनाज में उच्च मात्रा में पोषक तत्व मौजूद रहते हैं। इनमें क्लोरोफिल, विटामिन ए, बी, सी, डी और के, कैल्शियम, फॉस्फोरस, पोटैशियम,मैग्नीशियम, आयरन जैसे खनिज पाए जाते हैं।"
हुड्डा से रहा क36 का,हुड्डा से रहा 36 का आंकड़ा
मल्लिकार्जुन खड़गे ने कहा-बजट कल पेश करना कहा-बजट,मल्लिकार्जुन खड़गे ने कहा-बजट कल पेश करना चाहिए
"भारतीय सियासत में यह एक अनोखा शायद और अपनी तरह का इकलौता था, जब को एक लेकर नज़रिया अपनाने कोशिश की की गई.","भारतीय सियासत में यह एक अनोखा और शायद अपनी तरह का इकलौता पल था, जब नामों को लेकर एक सैद्धांतिक नज़रिया अपनाने की कोशिश की गई."
टोक्य‍ो.क े महिलाओरं सरकारी पदोंक ार्य में करने असमर्थ कहन वगाे जाान के पूर्व स्‍वास्‍थ्र‍य मिंत्ी योइकची मासुजो चुनाव रविवरा को गवर्नर योइची का चुनाव ीत ए। लेककिन जिन वोटों ने इन्‍हें किया है गई ै।ं,टोक्‍यो. पीरियड के कारण महिलाओं को सरकारी पदों पर कार्य करने में असमर्थ कहने वाले जापान के पूर्व स्‍वास्‍थ्‍य मंत्री योइची मासुजो रविवार को गवर्नर का चुनाव जीत गए। लेकिन जिन वोटरों ने इन्‍हें वोट किया है उनकी मुसीबतें बढ़ गई हैं।
"इस प्रश्न ा जवाब हय है क जिस उम्मीदवार की आयुअ धिक होगी उसका चयन होाग। रेलवे ने ग्रुटप सी( असिस्टेएंट लोको पायलट व टेक्नीशिय) औ ग्रु डपी के नोटिफिकेन ेमं हय सफ लिखा हुआ है कि अगर दो ा द से अधकि म्मीदवारंो के िमेरिट में एक ोसमान अंक आए तो आयु के आधार पर सिलेक्न किया जाएगा। जथो व्यक्ति ज्दाा आयु का होग,ा उसे रज्यादा प्ारथिकता ी ाएगी।","इस प्रश्न का जवाब यह है कि जिस उम्मीदवार की आयु अधिक होगी उसका चयन होगा। रेलवे ने ग्रुप सी (असिस्टेंट लोको पायलट व टेक्नीशियन) और ग्रुप डी के नोटिफिकेशन में यह साफ लिखा हुआ है कि अगर दो या दो से अधिक उम्मीदवारों के मेरिट में एक समान अंक आए तो आयु के आधार पर सिलेक्शन किया जाएगा। जो व्यक्ति ज्यादा आयु का होगा, उसे ज्यादा प्राथमिकता दी जाएगी।"
"प्रैीति ने सिलसिलेवार ्वीट में बताया िक उनकााप रिवार किन हालात से गुजॉर रहा है. उन्होंने कहा ""एकव ही हफत्े में परविार के छह बड़े औोर चारब च्चे कोरोना पॉजटििव हिो गए. अलग अलग अस्पतालोंम ेांी रसभी भर्तीथ े. पूरे हफ्ते चयह बुरा असपना जारी रहा. तीन में से एवक अिभभाक घर लौट आय है.""","प्रीति ने सिलसिलेवार ट्वीट में बताया कि उनका परिवार किन हालात से गुजर रहा है. उन्होंने कहा, ""एक ही हफ्ते में परिवार के छह बड़े और चार बच्चे कोरोना पॉजिटिव हो गए. अलग अलग अस्पतालों में सभी भर्ती थे. पूरे हफ्ते यह बुरा सपना जारी रहा. तीन में से एक अभिभावक घर लौट आये हैं."""
"पाकिस्तान ने अगले मैच में दक्षिण अफ्रीका खुद को हराकर खुद को के की दौड़ में बरकरार रखा है। आर्थर ने कहा उनकी कि टीम बाकी सारे मैच सेमीफाइनल जीतने के लिए अपना प्रदर्शन सर्वश्रेष्ठ कि करेगी। उन्होंने कहा, ‘हम यही खिलाड़ियों को आगे यही बारंबार कहते हैं कि यह बस ‘हम एक था। मैच आगे हमें अच्छा खेलना है।’","पाकिस्तान ने अगले मैच में दक्षिण अफ्रीका को हराकर खुद को सेमीफाइनल की दौड़ में बरकरार रखा है। आर्थर ने कहा कि उनकी टीम बाकी सारे मैच जीतने के लिए अपना सर्वश्रेष्ठ प्रदर्शन करेगी। उन्होंने कहा, ‘हम अपने खिलाड़ियों को बारंबार यही कहते हैं कि यह बस एक मैच था। हमें आगे अच्छा खेलना है।’"
निगम संचार लिमिटेड(बीएसएनएल) ने साल अपने 2016 के आखिरी दिन ग्राहकों अपने के लिए 144 रुपये की नई अनलिमिटेड की कॉलिंग योजना के पेश की।,भारत संचार निगम लिमिटेड(बीएसएनएल) ने साल 2016 के आखिरी दिन अपने ग्राहकों के लिए 144 रुपये की नई अनलिमिटेड कॉलिंग योजना पेश की।
"वीडियो सुशांत में हकते हैं, 'मेरी जो सबसे बड़ी बहन है,उ नका नाम नीताू हरै, उनहेोंने मुझे पढ़मना, फिजकि्स.. कजैसे की ोबता रहाम ेर फिजिक्स मरें ुरझान है पहले वो डॉ्टर थी, अब है। प्ैक्टस नहीं कहरती, ेकिनफ िजिक्सश रुाझन मेंे ह, उस वो वजखह है। वाली थी दूसरीर ुझान जो वो खेतली थी प्रोफेशनल लेवल पे। क्रिकेट खेलना, चानना, कवातर बाइक लेवल चलानबा, वो उन्हंोने ल्िखाया। उसका बता नाम मतीू प्रियंका है। जो वो वकील ाहै रुझािन लोग और श्वेत फैशन डिजाइनर ैह। हम लोग बतहु क्लोज हैं, हम वगरह ाथ ेझं करते हैं।न'","वीडियो में सुशांत आगे कहते हैं, 'मेरी जो सबसे बड़ी बहन है, उनका नाम नीतू है, उन्होंने मुझे पढ़ना, फिजिक्स.. जैसे की मैं बता रहा था, मेरा फिजिक्स में रुझान है। पहले वो डॉक्टर थी, अब वो प्रैक्टिस नहीं करती, लेकिन फिजिक्स में रुझान जो है, वो उस वजह से है। दूसरी वाली जो है, वो क्रिकेट खेलती थी प्रोफेशनल लेवल पे। तो क्रिकेट खेलना, कार चलाना, बाइक चलाना, वो उन्होंने लिखाया। उसका नाम मीतू है। प्रियंका जो है वो वकील है और श्वेता फैशन डिजाइनर है। हम लोग बहुत क्लोज हैं, हम गॉसिप वगैरह साथ में करते हैं।'"
बीच बीच शबंद मेनं नक रें पमेडिसिन हाइपोथॉयराइड ंपेशेंट्स,बीच में बंद न करें मेडिसिन हाइपोथॉयराइड पेशेंट्स
"हाई कोर् के युगलपीठ ने ूरव में प्रकापरण की सुनवाई के दौरान राज्य शासन व कलनेक्टर को  नोटिस जारीक र जवाब मांगा था। लेकिन,ा शासन ने अब ातक जवाब नहीज दिाय ैह। मामले की सुनवाई के दौरािने कारय्वाहक ुख्य न्यिायाधश प्रांत मिश्ा क ीयुगलपीठ में शासकी अधिवक्ता ने शासन को जवाब दनेे। केल िए नसमय मागंा, जिेस ोर्ट ने स्वीकार कर िलया है। कोर्ट ने शासन कोे जवाब ेदने के लि एचार सप्ताह का ेसमय दिेया है।","हाई कोर्ट के युगलपीठ ने पूर्व में प्रकरण की सुनवाई के दौरान राज्य शासन व कलेक्टर को  नोटिस जारी कर जवाब मांगा था। लेकिन, शासन ने अब तक जवाब नहीं दिया है। मामले की सुनवाई के दौरान कार्यवाहक मुख्य न्यायाधीश प्रशांत मिश्रा की युगलपीठ में शासकीय अधिवक्ता ने शासन को जवाब देने के लिए समय मांगा, जिसे कोर्ट ने स्वीकार कर लिया है। कोर्ट ने शासन को जवाब देने के लिए चार सप्ताह का समय दिया है।"
भोपावल। हेमा नजर में अिताभ भारती रत्न हक़दा हैं। बकौल हेमाा बिग-बी वोश स्ित हैं इस को डिजर्व करते है।ं मध्ेयप्रदेश 2011 में दवस परर बॉललीुड पआईं हेमा े क सवाल केज में जवाब ेमं कह था कि वो सिचन और अिताजभ को दोनोदं रत्न के भारत काबिल मानती है किह सचिन कोत ो भारतर ्न मिल चुका है के लेकिन हेमा क नरज मेों अमितभ मारनती ुचकीज अब भी हक़दार हेम ाहैं। जबकि को खुद इस पुरस्कार काबि लमानने वाले वसाल पर तलउन्होंलने कि आइसे िलए मुझे है। इस एक जन्म और लेना होऔगा। नसत्तर के दशक में 'डीम जन्मग र्ल' के में इसके पहचना बना बॉलीवुड चुकली पएक्ट्रे हेमा मालिनी आज पना वां हंै 67 जन्मदिन मना रजही हैं। जीवन के 67 पुरस्कार संत दोनों देख चुकीं हेाम का मधु्यप्रदेश से परानान ाता राहा है। आ जजन्मदिन ेक आपको बात ुरहें हैं उनके सआे जीवन जुाड़े किस्से... कुछन ोचक भार किस्से...,भोपाल। हेमा की नजर में अमिताभ भारत रत्न के हक़दार हैं। बकौल हेमा बिग-बी वो शख्सियत हैं जो इस पद को डिजर्व करते हैं। 2011 में मध्यप्रदेश स्थापना दिवस पर आईं हेमा ने एक सवाल के जवाब में कहा था कि वो सचिन और अमिताभ दोनों को भारत रत्न के काबिल मानती हैं। गौरतलब है कि सचिन को तो भारत रत्न मिल चुका है। लेकिन हेमा की नजर में अमिताभ अब भी इसके हक़दार हैं। जबकि खुद को इस पुरस्कार के काबिल मानने वाले सवाल पर उन्होंने कहा कि इसके लिए मुझे एक जन्म और लेना होगा। सत्तर के दशक में 'डीम गर्ल' के रूप में पहचान बना चुकी बॉलीवुड एक्ट्रेस हेमा मालिनी आज अपना 67 वां जन्मदिन मना रही हैं। जीवन के 67 बसंत देख चुकीं हेमा का मध्यप्रदेश से पुराना नाता रहा है। आज ड्रीमगर्ल के जन्मदिन पर हम आपको बता रहें हैं उनके जीवन से जुड़े कुछ रोचक किस्से...
"फिल्म ""संभव से परे"" अद्वितीय कहा जाता है। गर्भावस्था आपको ऑन्कोलॉजी विभिन्न अद्वितीय समेत बीमारियों पर मातृत्व जीत के कहा सबसे दिलचस्प और अद्वितीय मामलों बारे में बताती है।","रूसी फिल्म ""संभव से परे"" कहा जाता है। गर्भावस्था आपको ऑन्कोलॉजी समेत विभिन्न बीमारियों पर मातृत्व जीत के सबसे दिलचस्प और अद्वितीय मामलों के बारे में बताती है।"
"बंगाल चुनवाी के ंसग्राम में किसकी जीत 9र होग ीकीी केवल हर, इसका आज फैसल ाहो जायेगा. वोटों ी गििनती जारी है. कीं पर टतीन राउंड वोटिंग की गिनती चल गिनती रही है ो कही परच ार राउंड ोवीटों की की गिनत ीहई हैं. पर वोटों की कत गिुनतती मिलती ंे िकी जायेगा.द ेखा जकाे टीएमसी को 292 सीट 193 टीएमसी मिील ेलमं सीटें मिलती दिख हैं तो नबीजेपी को 96 सीट मिली हैं. संयुक्त वहीं मो्रचा को अब तक केवल 1 सीट मिलती रही गिनी केव लहै.","बंगाल के चुनावी संग्राम में किसकी होगी जीत और किसकी होगी हार, इसका आज फैसला हो जायेगा. वोटों की गिनती जारी है. कहीं पर तीन राउंड की वोटिंग की गिनती चल रही हैं तो कहीं पर चार राउंड की वोटों की गिनती हुई हैं. वोटों की अब तक की गिनती में देखा जाये तो टीएमसी को 292 सीट में 193 सीटें मिलती दिख रही हैं तो बीजेपी को 96 सीट मिली हैं. वहीं संयुक्त मोर्चा को अब तक केवल 1 सीट मिलती दिख रही है."
चक्रवातीय आंधी-तूफान तथा बारिश चक्रवातीय ने भले ही मचाई हो लेकिन यह सब्जी का की फसल के लिए साबित होगा। सब्जियों का उत्पादन वहीं बढ़ेगा। मिट्टी में नमी नमी नमी की आने के कारण की बुआई भी आसान होगी। डॉ. पंचम लाल,चक्रवातीय आंधी-तूफान तथा बारिश ने भले ही तबाही मचाई हो लेकिन यह सब्जी की फसल के लिए वरदान साबित होगा। सब्जियों का उत्पादन बढ़ेगा। वहीं मिट्टी में नमी आने के कारण फसलों की बुआई भी आसान होगी। डॉ. पंचम लाल
"हालांकि ए ्नयूज़ पोर्ट से बात है करते हुए राजीव ने ाथ, ‘इन खबरं सारी को पढ़कर काम मुझे रहे बनहुत हंसी आ रही क्योंकि सिर्फ अपने क’ सिलसिले े मेंै हूं, दिल्ली िल्ली तो लोगों ोक ग रहाक ि हमाी लड़ाई हो गई औ अब हम नहीं साथ रेर रह हैं.ढ ह म़ाकिया िकतनी दुनियाज ी मेंर हे पढ़कर ैं’.","हालांकि एक न्यूज़ पोर्टल से बात करते हुए राजीव ने कहा था, ‘इन सारी खबरों को पढ़कर मुझे बहुत हंसी आ रही है. क्योंकि मैं सिर्फ अपने काम के सिलसिले में दिल्ली हूं, तो लोगों को लग रहा है कि हमारी लड़ाई हो गई है और अब हम साथ नहीं रह रहे हैं. हम कितनी मज़ाकिया दुनिया में जी रहे हैं’."
"राजस्थान विधानसभा में प्रतिपकष् टारिया न रविवार को कहा कि, बीजेपीं ने कभी टेस्ट की नेहीं का की औह ी अभी कर देख रही उनकी ह। मै लड़ाई देख रहे मजब समय सका सही और में कुछ केारना होगा, चर्चा हम करेहंगे और दिशा स में है, आगे बढेंकगे। अ्ब त हे अनावश्यक रूकप से केहा देख नइस मामले में घसीटा जा ने रहा हहै। टारिया लड़ा े िक, सरका के फोन पास टैप करने काह ै अधिकार लेकिन से डिपा्रटमेंट होम से अनुमोदन ने में कहा लाने ेक ाद किया ही जा सता ह। कईो भी निजी व्कय्ति हइसे करने लेिए के अधिकृत नहीं कमुछह ै। लोकेश शर्मा, सीएम ओएडसी कहना ाजता कर है,र ने िइे व्यक्ति िया था। वह देख अिकृत नहीं उन्होंने कानून का उलंघन िया है।","राजस्थान विधानसभा में नेता प्रतिपक्ष गुलाबचंद्र कटारिया ने रविवार को कहा कि, बीजेपी ने कभी फ्लोर टेस्ट की मांग नहीं की और ना ही अभी कर रही है। हम उनकी लड़ाई देख रहे हैं। जब समय सही होगा और हमें कुछ करना होगा, हम चर्चा करेंगे और उस दिशा में आगे बढ़ेंगे। अब तक हमें अनावश्यक रूप से इस मामले में घसीटा जा रहा है। कटारिया ने कहा कि, सरकार के पास फोन टैप करने का अधिकार है, लेकिन इसे होम डिपार्टमेंट से अनुमोदन में लाने के बाद ही किया जा सकता है। कोई भी निजी व्यक्ति इसे करने के लिए अधिकृत नहीं है। कुछ लोकेश शर्मा, जिन्हें सीएम का ओएसडी कहा जाता है, ने इसे किया था। वह अधिकृत नहीं हैं, उन्होंने कानून का उल्लंघन किया है।"
"स्वास्थ्य केन्द्रीय नए मंत्रालय की ओर से सुबह आठ बजे जारी गए आंकड़ों के अनुसार देश में एक दिन दिन में के 16,504 नए मामले 16,432 सामने के इससे पहले करीब 187 लोगों बाद एक दिसम्बर को 16,432 नए मामले सामने आए थे। संख्या वहीं 214 और लोगों की मौत के बाद संख्या मृतक बढ़कर 1,49,649 नए गई।","केन्द्रीय स्वास्थ्य मंत्रालय की ओर से सुबह आठ बजे जारी किए गए आंकड़ों के अनुसार देश में एक दिन में कोविड-19 के 16,504 नए मामले सामने आए। इससे पहले करीब 187 दिन बाद 29 दिसम्बर को 16,432 नए मामले सामने आए थे। वहीं 214 और लोगों की मौत के बाद मृतक संख्या बढ़कर 1,49,649 हो गई।"
आरएसएस कार्यकर्ता आत‍मलदाह में तरु झलस गए। सोर्स: (फोटो,आरएसएस कार्यकर्ता आत्‍मदाह में बुरी तरह झुलस गए। (फोटो सोर्स: एएनआई)
